"word","count"
"dem",16
"com",16
"ass",16
"cU0LAV6jAC",16
"Lawrence",16
"bitch",16
"majority",16
"Would",16
"Iam4light1Karen",16
"plans",16
"choose",16
"Hillaryclinton",16
"Really",16
"gently",16
"CJCboi",16
"almost",16
"longer",16
"UNITE",16
"Protestors",16
"Still",16
"NJ4Sanders2016",16
"ForThePeople",16
"LeilaWalsh8",16
"Payer",16
"ElectionFraud",16
"EMPTY",16
"probably",16
"wait",15
"BillClinton",15
"positions",15
"Then",15
"disappointed",15
"jorgeramosnews",15
"quote",15
"Better",15
"m…",15
"ThisisntEasy",15
"started",15
"Nazi",15
"MUST",15
"shame",15
"Scheme",15
"Make",15
"LOVE",15
"loss",15
"Like",15
"Misogynist",15
"Left",15
"alitnobani",15
"Check",15
"hold",15
"TheFixIsIn",15
"C…",15
"FREE",15
"Slavery",15
"figure",15
"CenteredPols",15
"AndrewCicchetti",15
"helps",15
"hotmomforbernie",15
"switcher",15
"“You",15
"anywhere",15
"continue",15
"unless",15
"RyanfjDavison",15
"S5Steve",15
"SANDERS",15
"Neither",15
"JoeConason",15
"questions",15
"major",15
"HillaryForPrison2016",15
"theyre",15
"non",15
"Mexico",15
"NEW",15
"FYI",15
"fun",15
"CBS",15
"Big",15
"3rd",15
"NJPrimary",15
"Women",15
"Great",15
"ready",15
"massdems",15
"myrahenry24",15
"DnfzLQeoFF",15
"Liberal",15
"atrocity",15
"causticbob",15
"Norwegian",15
"Sanders2016",15
"DOUBTMYPROGRESS",15
"stuff",15
"STILL",15
"payer",15
"including",15
"inprimary",15
"protest",15
"scream",14
"WANT",14
"Wake",14
"Watch",14
"Acknowledge",14
"Running",14
"Buster",14
"p…",14
"Hilla…",14
"unemploy",14
"attention",14
"Question",14
"Since",14
"Politics",14
"note",14
"NAME",14
"toda…",14
"Look",14
"favoring",14
"large",14
"Give",14
"Geez",14
"anytime",14
"CaptainSRogers",14
"Flag",14
"funny",14
"fall",14
"realDona…",14
"CRIMINAL",14
"bill",14
"hired",14
"Bane",14
"future",14
"cp2austin",14
"folks",14
"troll",14
"Money",14
"strategy",14
"herself",14
"djred678",14
"Superdelegates",14
"dictate",14
"differences",14
"standard",14
"Air’s",14
"March",14
"AdamsFlaFan",14
"Democracy",14
"Facebook",14
"BarbraStreisand",14
"Traitors",14
"WHO",14
"PAC",14
"SandersStill",14
"Joe",14
"GET",14
"fix",14
"fan",14
"ARE",14
"worth",14
"record",14
"LeChatNoire4",14
"forget",14
"family",14
"responsible",14
"Rally",14
"supers",14
"disagree",14
"immigration",14
"Someone",14
"neydamartinez",14
"yeah",14
"beating",14
"desperate",14
"Convenience",14
"loser",14
"s…",13
"water",13
"watch",13
"EstoyConHillary",13
"crazy",13
"RainMirron",13
"shld",13
"CrypticGator",13
"roze",13
"DemDebate",13
"Paul",13
"berniesanders2016",13
"PuestoLoco",13
"HillaryCl…",13
"xdelmar59",13
"none",13
"Need",13
"guarantee",13
"usually",13
"SHAME",13
"Bernieforny2016",13
"i…",13
"luck",13
"LOSE",13
"list",13
"little",13
"kind",13
"keny",13
"hurd",13
"tweets",13
"order",13
"held",13
"GIVE",13
"behavior",13
"fear",13
"Dump",13
"Cause",13
"trusted",13
"Cuba",13
"cost",13
"BULLSHIT",13
"Intention",13
"BOTH",13
"berd",13
"Folks",13
"rallies",13
"tried",13
"treat",13
"tonight",13
"8VU1wSZg7z",13
"MakeAmericaGreatAgain",13
"Berners",13
"ErikaAndiola",13
"hypocrisy",13
"parties",13
"laundering",13
"Their",13
"grisly",13
"PWM62",13
"CincoDeMayo",13
"dirty",13
"false",13
"writing",13
"conservatives",13
"HarveyAckerman",13
"",13
"reject",13
"Candidates",13
"LoveNotHate8",13
"Bernie4PresUSA",13
"girlsreallyrule",13
"responds",13
"ImagineAnna",13
"GMA",13
"gay",13
"ANY",13
"couldn",13
"RoughAcres",13
"HillaryClin…",13
"SimonMoyaSmith",13
"General",13
"ripping",13
"message",13
"agog734",13
"friends",13
"server",13
"common",13
"MaryPatriotNews",13
"imwither",13
"equal",13
"CitizensFedUp",13
"BernieSanders…",13
"Looks",13
"mdprimary",12
"refused",12
"WALLS",12
"economy",12
"Possible",12
"STOP",12
"Some",12
"maxwelltani",12
"foxnation",12
"Rich",12
"DemocracySpring",12
"REPUBLICAN",12
"Actually",12
"puts",12
"netted",12
"mistake",12
"human",12
"mate",12
"live",12
"Solution",12
"Between",12
"southerntalker",12
"nomination…",12
"KNOW",12
"StefSimanowitz",12
"joke",12
"Join",12
"ninaturner",12
"despite",12
"UruLT1afY3",12
"History",12
"huge",12
"energy",12
"Hardball",12
"federal",12
"grip",12
"moment",12
"gone",12
"along",12
"game",12
"Merlin333",12
"Behind",12
"Retweeted",12
"aworkingpoor",12
"DOMA",12
"Deal",12
"Electoral",12
"calls",12
"DumpChumpTrump",12
"safety",12
"Integrity",12
"ElizabethWarren",12
"election2016",12
"suspend",12
"BernersUnited",12
"senators",12
"HAGOODMANAUTHOR",12
"needed",12
"truly",12
"admits",12
"JimmyBear2",12
"Rallies",12
"attacked",12
"MeLovesMLE",12
"brought",12
"Latinos4Bernie",12
"bonjang23456",12
"NizamovRus",12
"EVERYONE",12
"FIRST",12
"hands",12
"business",12
"result",12
"paprimary",12
"FiveThirtyEight",12
"NXXFBo6ZT6",12
"continued",12
"is…",12
"feels",12
"clo329",12
"tired",12
"HEINSLERJAN",12
"thank",12
"vision",12
"mention",12
"promises",12
"young",12
"himself",12
"Article",12
"answer",12
"●",12
"Parker9",12
"DONATES",12
"deals",12
"Yet",12
"WON",12
"SHE",12
"sad",12
"Run",12
"Non",12
"potus",12
"Hes",12
"gop",12
"course",12
"etc",12
"DON",12
"cuz",12
"bit",12
"Any",12
"rosevine3",12
"World",12
"place",12
"discuss",12
"personal",12
"losers",12
"platoon184",12
"H7HCOsLwk1",12
"danielsloebey",12
"ProgPoli",12
"nyprimary",12
"BernieMadeMeYoung",12
"minutes",12
"story",12
"stole",12
"provide",12
"ctprimary",12
"7j…",12
"wing",12
"Reality",12
"Clinton2016",11
"elect",11
"C4Constitution",11
"spoke",11
"Chanel",11
"Racist",11
"Tied",11
"site",11
"WeArentStupid",11
"sell",11
"ChanelCuba",11
"bbambz",11
"pass",11
"Once",11
"QsCO9BXqKb",11
"taddevine",11
"KayleesGliders",11
"3Um…",11
"School",11
"Leads",11
"research",11
"lift",11
"Lets",11
"Sanity",11
"NCVyFXeEar",11
"kids",11
"sense",11
"Hateful",11
"f…",11
"investigations",11
"Bernie’s",11
"Exactly",11
"YoungPPL4Bernie",11
"Footballs",11
"among",11
"embraced",11
"Goes",11
"deadline",11
"glad",11
"GovGaryJohnson",11
"American4lien",11
"AMERICA",11
"happens",11
"Hi…",11
"DONT",11
"deal",11
"education",11
"Bust",11
"blatant",11
"Hillary…",11
"Inside",11
"strong",11
"Seriously",11
"immigrants",11
"AlwaysSanders",11
"convince",11
"BeirutMadinati",11
"citizens",11
"mouth",11
"cnnbrk",11
"TinaMorphis",11
"Elections",11
"Confirms",11
"choices",11
"Rigged",11
"blaming",11
"Drews",11
"Mlsif",11
"gs777gs777",11
"involved",11
"u4BPuRP3nk",11
"Merkley",11
"ZeitgeistGhost",11
"promotes",11
"hypocrite",11
"SuperDelegates",11
"NickRamWilson",11
"Minority",11
"HONEST",11
"Anyone",11
"Rebecca",11
"pandering",11
"known",11
"thi…",11
"brain",11
"DrSkeptical1",11
"Di7B15aYmj",11
"backing",11
"illegal",11
"awesome",11
"mayor",11
"rAxZ0rnh2P",11
"REJECT",11
"States",11
"DeafPpl4Bernie",11
"G7707sWIdn",11
"Machine",11
"blame",11
"titheysloves",11
"Raving",11
"millions",11
"BlissTabitha",11
"Too",11
"quo",11
"Pls",11
"PDX",11
"lib",11
"Crooked",11
"FCC",11
"ego",11
"bet",11
"act",11
"I9rnh9DjDO",11
"puppymnkey",11
"embracing",11
"works",11
"INDIANA",11
"leader",11
"experience",11
"SierraBlanca",11
"Called",11
"imwit…",11
"BlueNationRev",11
"denies",11
"photo",11
"Agenda",11
"actual",11
"punish",11
"Ftpe12RDU3",11
"column",11
"While",11
"violation",11
"given",11
"unity",11
"raised",11
"FeelTh…",11
"Corrupt",11
"accuses",11
"brokencountry1",11
"drafted",11
"OSsTdYPl…",11
"Hilary",11
"lawsuit",11
"wasn",10
"Waste",10
"americonsumer",10
"MikeJGallant",10
"unly",10
"skookerG",10
"Sorry",10
"PRESIDENT",10
"SCOTUS",10
"solaranoir",10
"Than",10
"tear",10
"leading",10
"leaders",10
"self",10
"quiet",10
"municipal",10
"references",10
"rtv6",10
"small",10
"rich",10
"californibernie",10
"Race",10
"dnahealthnut",10
"DanielleCC1",10
"lives",10
"EC…",10
"MikeHersh",10
"catherinemario2",10
"Nevada",10
"pitt",10
"PLEASE",10
"Paid",10
"NikoWeisz",10
"0IrB2W9J76",10
"stealing",10
"share",10
"mind",10
"MAGA",10
"LIAR",10
"late",10
"control",10
"Voting",10
"RevJJackson",10
"chuck",10
"afraid",10
"Community",10
"communist",10
"Reporter",10
"Iran",10
"everybody",10
"info",10
"HillaryClinton’s",10
"jheil",10
"hide",10
"RealDonaldTrump",10
"FeelTheBe…",10
"MrDane1982",10
"FUCK",10
"Funny",10
"funds",10
"fire",10
"delusional",10
"lsarsour",10
"Fact",10
"Philly",10
"HonestCableman",10
"joined",10
"dumb",10
"leadership",10
"damn",10
"having",10
"como",10
"interests",10
"card",10
"AGAIN",10
"Asks",10
"he…",10
"MGCx…",10
"RepAndreCarson",10
"found",10
"decided",10
"AndyKindler",10
"Truth",10
"shannonalgeo",10
"11qT2oQLyi",10
"heart",10
"RoseFromPhila",10
"PoliticalRevolution",10
"Hannity",10
"Scandal",10
"apologize",10
"5ap4O3…",10
"BernBabyBern",10
"First",10
"happy",10
"Clintons",10
"endorses",10
"c85Kych5Om",10
"Entrance",10
"ballots",10
"jealous",10
"Unlike",10
"Nuclear",10
"NMPrimary",10
"broke",10
"Bring",10
"SenBillNelson",10
"Nomination",10
"Fared",10
"Everything",10
"insurance",10
"justice",10
"armsivilli",10
"drinking",10
"knowing",10
"proof",10
"Proof",10
"chirprn",10
"FlashbackFriday",10
"death",10
"block",10
"prefer",10
"WTF",10
"WIN",10
"VIP",10
"Via",10
"top",10
"PPP",10
"reform",10
"Pay",10
"ONE",10
"OMG",10
"net",10
"MAN",10
"mad",10
"HOW",10
"fly",10
"during",10
"bow",10
"5th",10
"sexist",10
"Rasiej",10
"Superdelegate",10
"Classy",10
"Cannot",10
"claims",10
"rosariodawson",10
"forbid",10
"released",10
"Elizabeth",10
"Lebanese",10
"politician",10
"denial",10
"WestVirginia",10
"looked",10
"Which",10
"him…",10
"sanderson",10
"Trolls",10
"denying",10
"Unite",10
"protesting",10
"deprimary",10
"wendimaze",10
"fxdump",10
"YUGE",10
"panel",10
"😂😂😂",10
"MMFlint",10
"empty",10
"Debi129",10
"looks",10
"went",10
"fantasy",10
"screwed",9
"Billclinton",9
"Speed",9
"NeilTurner",9
"type",9
"TRUE",9
"True",9
"THAT",9
"soon",9
"DeTroyes1",9
"slam",9
"SHES",9
"seem",9
"sean",9
"quite",9
"Quiet",9
"H8AXOjWxdM",9
"smart",9
"AliiCarolAnn",9
"Could",9
"HillaryEmails",9
"zrod182",9
"RussOnPolitics",9
"womanINtransit",9
"play",9
"brandonpierce",9
"da5650",9
"onpage30",9
"class",9
"fucking",9
"ClintonBOTS",9
"interested",9
"Pathetic",9
"minions",9
"office",9
"NEXT",9
"Human",9
"grnigrl76",9
"mobs",9
"RexDouglasStock",9
"Math",9
"main",9
"learn",9
"played",9
"nominee👏",9
"LIES",9
"LGBT",9
"foxnews",9
"lack",9
"j3n11f",9
"NotMyAbuela",9
"idiots",9
"vote4hillary",9
"twright55",9
"Listen",9
"Undecided",9
"number",9
"John",9
"community",9
"kqyI…",9
"absolutely",9
"BernieSandersforPresident2016",9
"hurt",9
"stellaaaa",9
"Hope",9
"ridiculous",9
"GeraldoRivera",9
"friend",9
"2016election",9
"aMuiDFePHr",9
"food",9
"fine",9
"Find",9
"dogs",9
"crap",9
"Come",9
"Cash",9
"came",9
"private",9
"Best",9
"poisoning",9
"easily",9
"v5coA2u9dA",9
"costing",9
"ammo",9
"seriously",9
"Oregon",9
"force",9
"fights",9
"PaulBegala",9
"keeping",9
"Teapublicanways",9
"HuffPost",9
"Glowgrowflow",9
"refusing",9
"requirement",9
"BeirutMad…",9
"IntertubeUser",9
"views",9
"animals",9
"4crNKVcSuw",9
"speaking",9
"target",9
"topic",9
"kSJGyXZeXG",9
"groups",9
"Happy",9
"JoyAnnReid",9
"Delegate",9
"Doing",9
"nonsense",9
"Lguard78",9
"LOYALFAN1",9
"bunch",9
"rqepLaUCzP",9
"actions",9
"Israel",9
"ELECTABLE",9
"WeThePeople",9
"KristinP22",9
"Granniegal",9
"jimvaccaro1",9
"RalstonReports",9
"United",9
"yourself",9
"yours",9
"davidsirota",9
"Terrfic",9
"Thedemocrats",9
"IndyThisWeek",9
"AGAINST",9
"Against",9
"through",9
"champion",9
"carbon",9
"taken",9
"pretty",9
"informative",9
"Wrong",9
"response",9
"Yup",9
"tag",9
"ran",9
"pro",9
"pls",9
"evenly",9
"NBC",9
"Lol",9
"Huh",9
"Gas",9
"eat",9
"dnc",9
"BLM",9
"ain",9
"add",9
"ACA",9
"RubenKihuen",9
"splits",9
"NYDailyNews",9
"fought",9
"HensonPhred",9
"superdelegate",9
"worry",9
"grabs",9
"nobody",9
"twitter",9
"special",9
"destroying",9
"KNX1070",9
"below",9
"morning",9
"Morning",9
"event",9
"vetted",9
"3LrIuqQY6M",9
"jodigrrrl",9
"wings",9
"waiting",9
"😁",9
"Catballou",9
"WARNING",9
"JaneOSanders",9
"won’t",9
"DanielStrauss4",9
"stumble",9
"Chicago",9
"7StoriesPress",9
"SienteElBern",9
"Yeah",9
"Predicted",9
"Correct",9
"QifaNabki",9
"Ne…",9
"Desperate",9
"hardworking",9
"killed",9
"comfort",8
"Wasn",8
"wars",8
"WarHawk",8
"Ruaudladoube",8
"used",8
"spend",8
"Judge",8
"1DXXJsWhMf",8
"crook",8
"sound",8
"ChelseaClinton",8
"yelling",8
"Talk",8
"Destination",8
"Sure",8
"effective",8
"CAprimary",8
"listening",8
"Savage",8
"cover",8
"RACE",8
"seeing",8
"chimeraelf",8
"lines",8
"consider",8
"Names",8
"pres",8
"Rizzreed",8
"Pass",8
"PART",8
"page",8
"BenSwann",8
"jpnairn",8
"HeadlineZoo",8
"prolife",8
"37…",8
"consistent",8
"screaminglibral",8
"IrishMason",8
"NY21",8
"minorities",8
"claim",8
"signs",8
"Nope",8
"Nice",8
"season",8
"criticized",8
"Feelthebern",8
"MarkHalperin",8
"endorsing",8
"shady",8
"happening",8
"gpIRwv3wq3",8
"LMAO",8
"Liar",8
"laws",8
"H…",8
"FECupdates",8
"earth",8
"maguire",8
"Ought",8
"kill",8
"serve",8
"sumohan7",8
"listen",8
"jump",8
"dhaakenson",8
"Indy",8
"angel",8
"Joanespring",8
"kXxokhm3z4",8
"constitution",8
"Home",8
"FleeTheBern",8
"Hell",8
"Hard",8
"nominated",8
"poverty",8
"ClintonFdn",8
"WashTimes",8
"Fund",8
"scared",8
"Flip",8
"graduate",8
"faux",8
"fate",8
"Fans",8
"B…",8
"Jesus",8
"ToneDownForWhat",8
"BernieOrBernie",8
"envy",8
"entitled",8
"appeals",8
"dump",8
"drug",8
"Bohemianmoon",8
"requires",8
"oppose",8
"dead",8
"findings",8
"SenTedCruz",8
"battle",8
"2tall4u2",8
"cool",8
"Criminal",8
"voice",8
"Fraud",8
"extent",8
"baby",8
"Area",8
"tates5a",8
"suggesting",8
"TYTNetwork",8
"campaigning",8
"Ignore",8
"Militarist",8
"expand",8
"arrest",8
"on6xuvYyhc",8
"above",8
"Blacks",8
"donnabrazile",8
"Determines",8
"AC360",8
"border",8
"ManMet80",8
"touch",8
"Drive",8
"condemn",8
"NeverHilary",8
"Suppress",8
"substance",8
"ground",8
"CClayholt",8
"improve",8
"openly",8
"position",8
"Teddyshouse2II",8
"Whenever",8
"companies",8
"5TwSfEE0FG",8
"necessary",8
"3gDNBEEQ4r",8
"Graders",8
"LatinosForBernie",8
"RealRudyGiulian",8
"smears",8
"electable",8
"toypilaVzla",8
"RockTheVote",8
"paulasimpson13",8
"Nailed",8
"throw",8
"Think",8
"brand",8
"Unleashed",8
"steals",8
"lonarace",8
"Flipped",8
"serious",8
"husband",8
"explain",8
"opiejeanne",8
"promised",8
"RHPE1Rf0Tr",8
"fault",8
"BachemMacuno",8
"thejoshuablog",8
"disgusted",8
"FALSE",8
"Indeed",8
"irrelevant",8
"Agreed",8
"mamato3nh",8
"thedemocrats",8
"🇺🇸",8
"Monsanto",8
"status",8
"Maine",8
"pressing",8
"Probe",8
"🦄🙈",8
"DEMOCRATS",8
"unitebluein",8
"Gr…",8
"USJeffersonianA",8
"RHYME",8
"RalienBekkers",8
"Was",8
"refuse",8
"Ted",8
"RNC",8
"Rep",8
"que",8
"Nor",8
"Mrs",8
"protests",8
"IsHere",8
"FDR",8
"ELA",8
"DID",8
"DEM",8
"Bye",8
"bed",8
"Act",8
"sponsored",8
"OCalling",8
"appeasement",8
"Biden",8
"200",8
"advisor",8
"CANNOT",8
"Worst",8
"Worry",8
"cheating",8
"Record",8
"Nobody",8
"Pontifex",8
"Trumps",8
"Choice",8
"Comrade",8
"SeeYouInPhilly",8
"Victory",8
"neverhillary",8
"hBQT1…",8
"gotta",8
"HillaryClinton…",8
"cwpontwit",8
"begin",8
"compare",8
"pulling",8
"FAIRImmigration",8
"seanspicer",8
"rashidaamahtull",8
"Matthew",8
"action",8
"BERNIESANDERS",8
"demands",8
"Emails",8
"DROPPED",8
"across",8
"follow",8
"NoWayNRA1",8
"NYPrimary",8
"trolling",8
"👎🏽",8
"zero",8
"eileendefreest",8
"unrealistic",8
"Storm",8
"proving",8
"Fraud”",8
"TIQbHBpmtw",8
"fineout",8
"yourself…",8
"MattMurph24",8
"night",8
"MikeDerrickNY21",8
"Nothing",8
"WITH",8
"weak",8
"wake",7
"WADR",7
"elite",7
"vota",7
"refuses",7
"momentum",7
"DeleMomodu",7
"jc1bRcU7OC",7
"eXldFj6bX6",7
"GilbertforMI",7
"WV4Bernie",7
"alternativa",7
"finally",7
"ugly",7
"softball",7
"donation",7
"bigger",7
"accomplishment",7
"crime",7
"Change",7
"staying",7
"NEEDS",7
"narrative",7
"took",7
"tone",7
"Inidana",7
"Infinitely",7
"RobertaLSpence2",7
"Meanwhile",7
"SantarsieroPA8",7
"Matter",7
"sniff",7
"selfish",7
"It’s",7
"Show",7
"sent",7
"send",7
"gains",7
"Same",7
"eviscerated",7
"scratch",7
"Vermont",7
"DemChairs",7
"CIinton",7
"showing",7
"names",7
"Nader",7
"Part",7
"JonFeere",7
"PA08",7
"unfortunate",7
"OPEN",7
"climate",7
"BernieSanders2016",7
"NextwaveRay",7
"K…",7
"clean",7
"offers",7
"JohnMFinan",7
"BernieO…",7
"access",7
"miss",7
"biggest",7
"memo",7
"ME02",7
"arent",7
"mais",7
"argument",7
"CAGOPConvention",7
"EmilyAnnCain",7
"kept",7
"RealScottErnst",7
"KgZ0c1PbZA",7
"2014",7
"June",7
"Communist",7
"comments",7
"EdSkipper",7
"Gundert",7
"SPENDING",7
"spenders",7
"vegans4bernie",7
"convinced",7
"documentary",7
"Marjee123",7
"Help",7
"hand",7
"rhetoric",7
"woohoo👍🏼🇺🇸✝🙏🏼",7
"grow",7
"girl",7
"DrMarkBratton",7
"retweets",7
"SF4Hillary",7
"flag",7
"stooges",7
"changing",7
"bernie2016",7
"adrifadi",7
"Distinguished",7
"easy",7
"DkrNQAJ7I8",7
"dude",7
"WnFSeRFPPh",7
"lwOzZH61HH",7
"foundation",7
"catperson1187",7
"PresidentTrump",7
"indictment",7
"Cost",7
"ZAXblsuw9F",7
"average",7
"odmSCcAiX9",7
"writeinbernie",7
"PoliticsPeach",7
"surprised",7
"PollyTickal",7
"bold",7
"BERN",7
"Back",7
"Again",7
"hatred",7
"towatchlist",7
"Barney",7
"Navegaciones",7
"army",7
"James",7
"Anti",7
"BenSpielberg",7
"ban…",7
"drumpf",7
"JoeNBC",7
"contrast",7
"DontheCon",7
"fools",7
"nature",7
"anymore",7
"remarks",7
"HillaryC…",7
"scarier",7
"guantes",7
"Bought",7
"adopt",7
"favorability",7
"amazing",7
"amnesty",7
"to…",7
"FGXZPaxQpl",7
"TRUTH",7
"ignoring",7
"OfThePeople",7
"TtagOritqg",7
"VIDEO",7
"often",7
"Divide",7
"AndrewPSexton",7
"s3Nn2w5fJ4",7
"Nearly",7
"Corporate",7
"switched",7
"drops",7
"lesser",7
"Today",7
"NY24’s",7
"SunVisor123",7
"hater",7
"ReporterClaudia",7
"doublestandard",7
"dropping",7
"tommyxtopher",7
"handsphree",7
"Bernie4People",7
"zcaw…",7
"resign",7
"seanr1978",7
"positive",7
"Worldofcraze",7
"Endorsed",7
"Superficial",7
"Hispanics",7
"journal",7
"Closed",7
"considering",7
"DECADES",7
"decades",7
"TheEllenShow",7
"bully",7
"mancard",7
"InItToWinIt",7
"drummer",7
"voxdotcom",7
"Repubs",7
"“Hillary",7
"coverage",7
"StopTrump",7
"mjbeckel",7
"Taking",7
"nailed",7
"thugs",7
"zachhaller",7
"meaningful",7
"thenation",7
"obvious",7
"chrysta10",7
"neither",7
"Geeters",7
"backed",7
"diana",7
"faith",7
"FACTS",7
"Clinch",7
"TRafaelCimino",7
"R3VNRtStAb",7
"Rebecaulloa4",7
"tells",7
"searches",7
"prison",7
"IGNORES",7
"favors",7
"Conservatives",7
"hacked",7
"Elucidated2",7
"caucus",7
"commitment",7
"match",7
"manly",7
"hitting",7
"simply",7
"definitely",7
"tomwatson",7
"strikes",7
"forgotten",7
"eloquent",7
"BBCWorld",7
"ABCLiz",7
"reasoning",7
"Contested",7
"whfrat",7
"WSJ",7
"wow",7
"wld",7
"WAY",7
"hashtag",7
"TPP",7
"tip",7
"til",7
"tht",7
"Say",7
"EmperorNorton",7
"por",7
"PER",7
"OWN",7
"nbc",7
"fox5ny",7
"msg",7
"happened",7
"LIE",7
"lay",7
"CROOKED",7
"catmidnite",7
"idk",7
"hey",7
"HAS",7
"GMO",7
"dog",7
"DRfXt8KHwg",7
"BUT",7
"box",7
"Bay",7
"for…",7
"DumpTrump…",7
"democracynow",7
"TheBernReport",7
"chemoelectric",7
"Generational",7
"DemocratsUnite",7
"Leader",7
"sup…",7
"releasing",7
"RI0dMF…",7
"sherylster",7
"BlackHistory",7
"Trumpy",7
"NeverCruz",7
"HIllaryClinton",7
"librab103",7
"Losing",7
"GOPer",7
"operate",7
"Lying",7
"welcome",7
"Phish",7
"politeactivism",7
"bringing",7
"representative",7
"WINNING",7
"McGuffy",7
"m9fnnYHY3w",7
"industry",7
"z…",7
"Pledged",7
"wealthy",7
"swing",7
"moderate",7
"gives",7
"CherokeeNative3",7
"VoteBlueNoMatterWho",7
"AlGiordano",7
"shouting",7
"stuck",7
"ReleaseTheT…",7
"Yale",7
"Z3pp3in",7
"concerned",7
"shee…",7
"NOTHING",7
"AmayzinKeya",7
"Defeat",7
"week",7
"logic",6
"CA4Bernie",6
"personalloot",6
"lhfang",6
"STILLSANDERS",6
"Maiathebe",6
"wanna",6
"m7H6VBTQ…",6
"wages",6
"onechanakya",6
"you’re",6
"TedCruz2016",6
"Campaña",6
"DropOutHil…",6
"JasLeo6",6
"finance",6
"judge",6
